5912,1669680430179,0,0,0,0
5883,1669680438148,0,0,0,0
5886,1669680446035,0,0,0,0
5882,1669680453926,0,0,0,0
5886,1669680461811,0,0,0,0
5884,1669680469700,0,0,0,0
5886,1669680477588,0,0,0,0
5883,1669680485477,0,0,0,0
5885,1669680493365,0,0,0,0
5986,1669680501254,0,0,0,0
5986,1669680509243,0,0,0,0
5885,1669680517234,0,0,0,0
5883,1669680525122,0,0,0,0
5887,1669680533008,0,0,0,0
5888,1669680540897,0,0,0,0
5884,1669680548789,0,0,0,0
5983,1669680556676,0,0,0,0
5985,1669680564661,0,0,0,0
5885,1669680572651,0,0,0,0
5986,1669680580539,0,0,0,0
5984,1669680588527,0,0,0,0
5885,1669680596513,0,0,0,0
5985,1669680604400,0,0,0,0
5883,1669680612387,0,0,0,0
5983,1669680620273,0,0,0,0
5885,1669680628258,0,0,0,0
5884,1669680636145,0,0,0,0
5985,1669680644031,0,0,0,0
5884,1669680652018,0,0,0,0
5886,1669680659905,0,0,0,0
5887,1669680667794,0,0,0,0
1009,1669680675683,0,0,0,0
2872,1669680678695,0,0,0,0
2896,1669680683572,0,0,0,0
2900,1669680688470,0,0,0,0
2903,1669680693372,0,0,0,0
2899,1669680698277,0,0,0,0
2900,1669680703178,0,0,0,0
2899,1669680708080,0,0,0,0
2902,1669680712981,0,0,0,0
2900,1669680717885,0,0,0,0
3002,1669680722787,0,0,0,0
2798,1669680727791,0,0,0,0
3002,1669680732591,0,0,0,0
2798,1669680737595,0,0,0,0
2900,1669680742395,0,0,0,0
2899,1669680747297,0,0,0,0
2898,1669680752199,0,0,0,0
2901,1669680757099,0,0,0,0
3000,1669680762001,0,0,0,0
